p_id,subjectGroup,correct,idea_units,RP_any,RP_imp,RP_per,content,familiarity,vocabulary,comprehension,GMRT,read_time_minutes,RP_RT,GMRT_transformed,knowledge_transformed
185,NRP,0,29,1,1,0,"In the first three steps of the HPA axis, a hormone attaches to a target cell",5,43,30,73,3.7726166666666665,,-0.3587622651503731,-1.1850086161032547
185,NRP,0,30,1,1,0, ...and a new hormone is produced,5,43,30,73,3.7726166666666665,,-0.3587622651503731,-1.1850086161032547
185,NRP,0,31,0,0,0,"In the final step, the adrenal gland releases the hormone adrenaline into the bloodstream.",5,43,30,73,3.7726166666666665,,-0.3587622651503731,-1.1850086161032547
185,NRP,0,32,1,1,0,The hormone adrenaline is carried in the bloodstream ,5,43,30,73,3.7726166666666665,,-0.3587622651503731,-1.1850086161032547
185,NRP,0,33,1,1,0,"...Adrenaline target cells are located in your heart, lungs, muscles, and stomach.",5,43,30,73,3.7726166666666665,,-0.3587622651503731,-1.1850086161032547
185,NRP,0,34,0,0,0,The target cells in your heart and lungs respond to adrenaline by speeding up the activities of these organs.,5,43,30,73,3.7726166666666665,,-0.3587622651503731,-1.1850086161032547
185,NRP,0,35,0,0,0,Adrenaline also releases sugars in your muscles to give you energy,5,43,30,73,3.7726166666666665,,-0.3587622651503731,-1.1850086161032547
185,NRP,0,36,0,0,0, ...in case you need to either “fight” or run away from a situation (“flight”).,5,43,30,73,3.7726166666666665,,-0.3587622651503731,-1.1850086161032547
185,NRP,1,37,0,0,0,"Thus, this has been called the fight-or-flight response.",5,43,30,73,3.7726166666666665,,-0.3587622651503731,-1.1850086161032547
185,NRP,0,38,0,0,0,"At the same time, target cells in the stomach respond to adrenaline by slowing down activity,",5,43,30,73,3.7726166666666665,,-0.3587622651503731,-1.1850086161032547
185,NRP,0,39,0,0,0,...so more blood can be sent to other muscles.,5,43,30,73,3.7726166666666665,,-0.3587622651503731,-1.1850086161032547
185,NRP,0,40,1,0,1,Adrenaline concentrations in resting adults may increase by 10-fold during exercise ,5,43,30,73,3.7726166666666665,,-0.3587622651503731,-1.1850086161032547
185,NRP,0,41,1,0,1,...and by 50-fold during stress.,5,43,30,73,3.7726166666666665,,-0.3587622651503731,-1.1850086161032547
185,NRP,0,42,0,0,0,These responses continue until the amount of adrenaline in the blood drops to a normal level.,5,43,30,73,3.7726166666666665,,-0.3587622651503731,-1.1850086161032547
43,NRP,0,1,0,0,0,The endocrine system produces chemicals ,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,2,0,0,0,…Chemicals that regulate many of the body’s daily activities,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,3,0,0,0,The endocrine system is made up of glands.,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,4,0,0,0,A gland is an organ ,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,1,5,0,0,0,….Glands produce or release a chemical,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,6,0,0,0,"Some glands, (such as those that produce saliva and sweat), release their chemicals into tiny tubes called ducts.",10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,7,1,0,1,The ducts deliver the chemicals to a specific location within the body or to the skin’s surface.,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,8,0,0,0,"However, endocrine glands do not have delivery tubes.",10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,9,1,1,0,"Endocrine glands produce and release their chemicals directly into the bloodstream, (without going through ducts).",10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,1,10,0,0,0,The chemical product of an endocrine gland is called a hormone.,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,11,0,0,0,The bloodstream carries hormones throughout the body.,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,12,0,0,0,"When a hormone enters the bloodstream, it does not interact with all organs in the body.",10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,13,0,0,0,Hormones interact with only certain cells,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,14,0,0,0,...that recognize the hormone’s chemical structure,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,15,0,0,0,These are called target cells.,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,16,1,0,1,A target cell may have several different receptor types,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,17,1,0,1,...receptor types that activate different signal transduction pathways.,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,18,1,1,0,Hormones that do not fit a particular organ’s target cells,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,19,1,1,0,...will travel through the bloodstream until they find target cells that they fit.,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,20,0,0,0,"Target cells then respond to the hormones by turning on, turning off, the activities of different organs and tissues.",10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,21,0,0,0,"...speeding up, or slowing down the activities of different organs and tissues.",10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,22,0,0,0,Hormones can regulate activities in tissues and organs that are far from the glands that produce them.,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,23,0,0,0,One of the main functions of the endocrine system is to control the body’s response to an exciting situation.,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,24,0,0,0,"(When the brain processes an exciting situation,) hormones travel from the hypothalamus, to the pituitary gland",10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,25,0,0,0,...pituitary gland to the adrenal gland.,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,26,0,0,0,This three-step process of the endocrine system is called the HPA axis.,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,27,1,0,1,The HPA axis integrates physical and psychosocial influences ,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,28,1,0,1,...(The HPA axis) allows an organism to adapt to its environment,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,29,1,1,0,"In the first three steps of the HPA axis, a hormone attaches to a target cell",10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,30,1,1,0, ...and a new hormone is produced,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,31,0,0,0,"In the final step, the adrenal gland releases the hormone adrenaline into the bloodstream.",10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,32,1,1,0,The hormone adrenaline is carried in the bloodstream ,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,33,1,1,0,"...Adrenaline target cells are located in your heart, lungs, muscles, and stomach.",10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,34,0,0,0,The target cells in your heart and lungs respond to adrenaline by speeding up the activities of these organs.,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,35,0,0,0,Adrenaline also releases sugars in your muscles to give you energy,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,36,0,0,0, ...in case you need to either “fight” or run away from a situation (“flight”).,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,37,0,0,0,"Thus, this has been called the fight-or-flight response.",10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,38,0,0,0,"At the same time, target cells in the stomach respond to adrenaline by slowing down activity,",10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,39,0,0,0,...so more blood can be sent to other muscles.,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,40,1,0,1,Adrenaline concentrations in resting adults may increase by 10-fold during exercise ,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,41,1,0,1,...and by 50-fold during stress.,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
43,NRP,0,42,0,0,0,These responses continue until the amount of adrenaline in the blood drops to a normal level.,10,37,20,57,2.18705,,-1.4231170318108741,-0.7798139781896306
131,NRP,0,1,0,0,0,The endocrine system produces chemicals ,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,1,2,0,0,0,…Chemicals that regulate many of the body’s daily activities,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,3,0,0,0,The endocrine system is made up of glands.,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,4,0,0,0,A gland is an organ ,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,5,0,0,0,….Glands produce or release a chemical,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,6,0,0,0,"Some glands, (such as those that produce saliva and sweat), release their chemicals into tiny tubes called ducts.",5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,7,1,0,1,The ducts deliver the chemicals to a specific location within the body or to the skin’s surface.,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,8,0,0,0,"However, endocrine glands do not have delivery tubes.",5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,9,1,1,0,"Endocrine glands produce and release their chemicals directly into the bloodstream, (without going through ducts).",5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,1,10,0,0,0,The chemical product of an endocrine gland is called a hormone.,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,11,0,0,0,The bloodstream carries hormones throughout the body.,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,1,12,0,0,0,"When a hormone enters the bloodstream, it does not interact with all organs in the body.",5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,1,13,0,0,0,Hormones interact with only certain cells,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,14,0,0,0,...that recognize the hormone’s chemical structure,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,15,0,0,0,These are called target cells.,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,16,1,0,1,A target cell may have several different receptor types,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,17,1,0,1,...receptor types that activate different signal transduction pathways.,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,18,1,1,0,Hormones that do not fit a particular organ’s target cells,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,19,1,1,0,...will travel through the bloodstream until they find target cells that they fit.,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,20,0,0,0,"Target cells then respond to the hormones by turning on, turning off, the activities of different organs and tissues.",5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,21,0,0,0,"...speeding up, or slowing down the activities of different organs and tissues.",5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,22,0,0,0,Hormones can regulate activities in tissues and organs that are far from the glands that produce them.,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,23,0,0,0,One of the main functions of the endocrine system is to control the body’s response to an exciting situation.,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,1,24,0,0,0,"(When the brain processes an exciting situation,) hormones travel from the hypothalamus, to the pituitary gland",5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,1,25,0,0,0,...pituitary gland to the adrenal gland.,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,1,26,0,0,0,This three-step process of the endocrine system is called the HPA axis.,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,27,1,0,1,The HPA axis integrates physical and psychosocial influences ,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,28,1,0,1,...(The HPA axis) allows an organism to adapt to its environment,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,29,1,1,0,"In the first three steps of the HPA axis, a hormone attaches to a target cell",5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,30,1,1,0, ...and a new hormone is produced,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,31,0,0,0,"In the final step, the adrenal gland releases the hormone adrenaline into the bloodstream.",5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,32,1,1,0,The hormone adrenaline is carried in the bloodstream ,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,33,1,1,0,"...Adrenaline target cells are located in your heart, lungs, muscles, and stomach.",5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,34,0,0,0,The target cells in your heart and lungs respond to adrenaline by speeding up the activities of these organs.,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,35,0,0,0,Adrenaline also releases sugars in your muscles to give you energy,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,36,0,0,0, ...in case you need to either “fight” or run away from a situation (“flight”).,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,37,0,0,0,"Thus, this has been called the fight-or-flight response.",5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,38,0,0,0,"At the same time, target cells in the stomach respond to adrenaline by slowing down activity,",5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,39,0,0,0,...so more blood can be sent to other muscles.,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,40,1,0,1,Adrenaline concentrations in resting adults may increase by 10-fold during exercise ,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,41,1,0,1,...and by 50-fold during stress.,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
131,NRP,0,42,0,0,0,These responses continue until the amount of adrenaline in the blood drops to a normal level.,5,43,45,88,2.1624666666666665,,1.168417425581329,-1.1850086161032547
145,NRP,0,1,0,0,0,The endocrine system produces chemicals ,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,1,2,0,0,0,…Chemicals that regulate many of the body’s daily activities,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,3,0,0,0,The endocrine system is made up of glands.,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,4,0,0,0,A gland is an organ ,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,5,0,0,0,….Glands produce or release a chemical,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,6,0,0,0,"Some glands, (such as those that produce saliva and sweat), release their chemicals into tiny tubes called ducts.",30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,7,1,0,1,The ducts deliver the chemicals to a specific location within the body or to the skin’s surface.,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,8,0,0,0,"However, endocrine glands do not have delivery tubes.",30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,9,1,1,0,"Endocrine glands produce and release their chemicals directly into the bloodstream, (without going through ducts).",30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,1,10,0,0,0,The chemical product of an endocrine gland is called a hormone.,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,11,0,0,0,The bloodstream carries hormones throughout the body.,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,12,0,0,0,"When a hormone enters the bloodstream, it does not interact with all organs in the body.",30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,13,0,0,0,Hormones interact with only certain cells,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,14,0,0,0,...that recognize the hormone’s chemical structure,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,15,0,0,0,These are called target cells.,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,16,1,0,1,A target cell may have several different receptor types,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,17,1,0,1,...receptor types that activate different signal transduction pathways.,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,18,1,1,0,Hormones that do not fit a particular organ’s target cells,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,19,1,1,0,...will travel through the bloodstream until they find target cells that they fit.,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,20,0,0,0,"Target cells then respond to the hormones by turning on, turning off, the activities of different organs and tissues.",30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,21,0,0,0,"...speeding up, or slowing down the activities of different organs and tissues.",30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,1,22,0,0,0,Hormones can regulate activities in tissues and organs that are far from the glands that produce them.,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,23,0,0,0,One of the main functions of the endocrine system is to control the body’s response to an exciting situation.,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,24,0,0,0,"(When the brain processes an exciting situation,) hormones travel from the hypothalamus, to the pituitary gland",30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,25,0,0,0,...pituitary gland to the adrenal gland.,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,26,0,0,0,This three-step process of the endocrine system is called the HPA axis.,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,27,1,0,1,The HPA axis integrates physical and psychosocial influences ,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,28,1,0,1,...(The HPA axis) allows an organism to adapt to its environment,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,29,1,1,0,"In the first three steps of the HPA axis, a hormone attaches to a target cell",30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,30,1,1,0, ...and a new hormone is produced,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,1,31,0,0,0,"In the final step, the adrenal gland releases the hormone adrenaline into the bloodstream.",30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,32,1,1,0,The hormone adrenaline is carried in the bloodstream ,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,33,1,1,0,"...Adrenaline target cells are located in your heart, lungs, muscles, and stomach.",30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,34,0,0,0,The target cells in your heart and lungs respond to adrenaline by speeding up the activities of these organs.,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,35,0,0,0,Adrenaline also releases sugars in your muscles to give you energy,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,36,0,0,0, ...in case you need to either “fight” or run away from a situation (“flight”).,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,37,0,0,0,"Thus, this has been called the fight-or-flight response.",30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,38,0,0,0,"At the same time, target cells in the stomach respond to adrenaline by slowing down activity,",30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,39,0,0,0,...so more blood can be sent to other muscles.,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,40,1,0,1,Adrenaline concentrations in resting adults may increase by 10-fold during exercise ,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,41,1,0,1,...and by 50-fold during stress.,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
145,NRP,0,42,0,0,0,These responses continue until the amount of adrenaline in the blood drops to a normal level.,30,44,42,86,3.1862,,0.9312582290065641,0.2720979316284457
57,NRP,0,1,0,0,0,The endocrine system produces chemicals ,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,2,0,0,0,…Chemicals that regulate many of the body’s daily activities,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,3,0,0,0,The endocrine system is made up of glands.,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,4,0,0,0,A gland is an organ ,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,5,0,0,0,….Glands produce or release a chemical,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,6,0,0,0,"Some glands, (such as those that produce saliva and sweat), release their chemicals into tiny tubes called ducts.",40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,7,1,0,1,The ducts deliver the chemicals to a specific location within the body or to the skin’s surface.,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,1,8,0,0,0,"However, endocrine glands do not have delivery tubes.",40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,1,9,1,1,0,"Endocrine glands produce and release their chemicals directly into the bloodstream, (without going through ducts).",40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,1,10,0,0,0,The chemical product of an endocrine gland is called a hormone.,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,11,0,0,0,The bloodstream carries hormones throughout the body.,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,12,0,0,0,"When a hormone enters the bloodstream, it does not interact with all organs in the body.",40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,13,0,0,0,Hormones interact with only certain cells,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,14,0,0,0,...that recognize the hormone’s chemical structure,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,15,0,0,0,These are called target cells.,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,16,1,0,1,A target cell may have several different receptor types,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,17,1,0,1,...receptor types that activate different signal transduction pathways.,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,18,1,1,0,Hormones that do not fit a particular organ’s target cells,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,19,1,1,0,...will travel through the bloodstream until they find target cells that they fit.,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,20,0,0,0,"Target cells then respond to the hormones by turning on, turning off, the activities of different organs and tissues.",40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,21,0,0,0,"...speeding up, or slowing down the activities of different organs and tissues.",40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,22,0,0,0,Hormones can regulate activities in tissues and organs that are far from the glands that produce them.,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,23,0,0,0,One of the main functions of the endocrine system is to control the body’s response to an exciting situation.,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,24,0,0,0,"(When the brain processes an exciting situation,) hormones travel from the hypothalamus, to the pituitary gland",40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,25,0,0,0,...pituitary gland to the adrenal gland.,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,26,0,0,0,This three-step process of the endocrine system is called the HPA axis.,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,27,1,0,1,The HPA axis integrates physical and psychosocial influences ,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,28,1,0,1,...(The HPA axis) allows an organism to adapt to its environment,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,29,1,1,0,"In the first three steps of the HPA axis, a hormone attaches to a target cell",40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,30,1,1,0, ...and a new hormone is produced,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,31,0,0,0,"In the final step, the adrenal gland releases the hormone adrenaline into the bloodstream.",40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,32,1,1,0,The hormone adrenaline is carried in the bloodstream ,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,33,1,1,0,"...Adrenaline target cells are located in your heart, lungs, muscles, and stomach.",40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,34,0,0,0,The target cells in your heart and lungs respond to adrenaline by speeding up the activities of these organs.,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,35,0,0,0,Adrenaline also releases sugars in your muscles to give you energy,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,36,0,0,0, ...in case you need to either “fight” or run away from a situation (“flight”).,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,37,0,0,0,"Thus, this has been called the fight-or-flight response.",40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,38,0,0,0,"At the same time, target cells in the stomach respond to adrenaline by slowing down activity,",40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,39,0,0,0,...so more blood can be sent to other muscles.,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,40,1,0,1,Adrenaline concentrations in resting adults may increase by 10-fold during exercise ,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,41,1,0,1,...and by 50-fold during stress.,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
57,NRP,0,42,0,0,0,These responses continue until the amount of adrenaline in the blood drops to a normal level.,40,42,36,78,3.79475,,0.08789556202555661,0.6624446750393341
24,NRP,0,1,0,0,0,The endocrine system produces chemicals ,10,40,29,69,4.915816666666667,,-0.6747308371590348,-0.7798139781896306
24,NRP,0,2,0,0,0,…Chemicals that regulate many of the body’s daily activities,10,40,29,69,4.915816666666667,,-0.6747308371590348,-0.7798139781896306
24,NRP,1,3,0,0,0,The endocrine system is made up of glands.,10,40,29,69,4.915816666666667,,-0.6747308371590348,-0.7798139781896306
24,NRP,0,4,0,0,0,A gland is an organ ,10,40,29,69,4.915816666666667,,-0.6747308371590348,-0.7798139781896306
24,NRP,0,5,0,0,0,….Glands produce or release a chemical,10,40,29,69,4.915816666666667,,-0.6747308371590348,-0.7798139781896306
24,NRP,0,6,0,0,0,"Some glands, (such as those that produce saliva and sweat), release their chemicals into tiny tubes called ducts.",10,40,29,69,4.915816666666667,,-0.6747308371590348,-0.7798139781896306
24,NRP,0,7,1,0,1,The ducts deliver the chemicals to a specific location within the body or to the skin’s surface.,10,40,29,69,4.915816666666667,,-0.6747308371590348,-0.7798139781896306
24,NRP,0,8,0,0,0,"However, endocrine glands do not have delivery tubes.",10,40,29,69,4.915816666666667,,-0.6747308371590348,-0.7798139781896306
